Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly),Electricity:Facility [kW](Monthly)
 12/09  18:00:00,377.342017,29.09957203,0,0,24.92036353,149.5221812,409.8977207,405.5335219,4.364198833,
 12/09  19:00:00,347.9299703,0,0,0,24.92036353,149.5221812,4.364473359,0,4.364473359,
 12/09  20:00:00,323.4855743,0,0,0,24.92036353,149.5221812,2.192308394,0,2.192308394,
 12/09  21:00:00,323.4855747,0,0,0,24.92036353,149.5221812,4.364051142,0,4.364051142,
 12/09  22:00:00,299.0421639,0,0,0,24.92036353,149.5221812,4.367580474,0,4.367580474,
 12/09  23:00:00,274.5957983,0,0,0,24.92036353,149.5221812,2.190117646,0,2.190117646,
 12/09  24:00:00,250.1514028,0,0,0,24.92036353,149.5221812,2.190093608,0,2.190093608,
 12/10  01:00:00,237.9287144,0,0,0,24.92036353,149.5221812,2.189407585,0,2.189407585,
 12/10  02:00:00,237.9287144,0,0,0,24.92036353,149.5221812,2.189360144,0,2.189360144,
 12/10  03:00:00,237.9287144,0,0,0,24.92036353,149.5221812,2.189312931,0,2.189312931,
 12/10  04:00:00,237.9287144,0,0,0,24.92036353,149.5221812,2.189265904,0,2.189265904,
 12/10  05:00:00,250.1509123,0,0,0,24.92036353,149.5221812,2.18921903,0,2.18921903,
 12/10  06:00:00,274.5967872,0,0,0,24.92036353,149.5221812,4.364107142,0,4.364107142,
 12/10  07:00:00,323.484099,0,0,0,24.92036353,149.5221812,2.189346129,0,2.189346129,
 12/10  08:00:00,305.2101613,0,0,0,24.92036353,149.5221812,2.18929949,0,2.18929949,
 12/10  09:00:00,296.6664946,0,0,0,24.92036353,149.5221812,2.189252909,0,2.189252909,
 12/10  10:00:00,259.9999013,0,0,0,24.92036353,149.5221812,2.18920638,0,2.18920638,
 12/10  11:00:00,211.11111,0,0,0,24.92036353,149.5221812,2.189445533,0,2.189445533,
 12/10  12:00:00,211.1120957,0,0,0,24.92036353,149.5221812,2.191113135,0,2.191113135,
 12/10  13:00:00,211.112096,0,0,0,24.92036353,149.5221812,2.190995212,0,2.190995212,
 12/10  14:00:00,211.1135749,0,0,0,24.92036353,149.5221812,4.368351679,0,4.368351679,
 12/10  15:00:00,211.112096,0,0,0,24.92036353,149.5221812,4.362593056,0,4.362593056,
 12/10  16:00:00,211.11111,0,0,0,24.92036353,149.5221812,2.18924485,0,2.18924485,
 12/10  17:00:00,302.7182346,0,0,0,24.92036353,149.5221812,2.188889895,0,2.188889895,
 12/10  18:00:00,349.108596,1.175362863,0,0,24.92036353,149.5221812,8.35129342,6.1618559,2.18943752,
 12/10  19:00:00,349.5030625,1.567150484,0,0,24.92036353,149.5221812,11.83498871,9.645596724,2.189391984,
 12/10  20:00:00,325.4524324,1.958938105,0,0,24.92036353,149.5221812,14.40714783,12.21780328,2.189344557,
 12/10  21:00:00,325.0602006,1.567150484,0,0,24.92036353,149.5221812,13.82913463,11.6397404,2.189394223,
 12/10  22:00:00,301.0121532,1.958938105,0,0,24.92036353,149.5221812,17.83840306,15.64616224,2.192240818,
 12/10  23:00:00,276.1737591,1.567150484,0,0,24.92036353,149.5221812,16.88123942,14.69176388,2.189475542,
 12/10  24:00:00,252.12364,1.958938105,0,0,24.92036353,149.5221812,20.11323706,17.92380886,2.1894282,
 12/11  01:00:00,289.3493552,1.567150484,0,0,24.92036353,199.3629083,18.13210955,15.94170378,2.190405776,
 12/11  02:00:00,289.7443295,1.958938105,0,0,24.92036353,199.3629083,24.43700881,20.07624543,4.360763379,
 12/11  03:00:00,289.3514986,1.567150484,0,0,24.92036353,199.3629083,20.90340147,18.71297108,2.190430386,
 12/11  04:00:00,289.7467631,1.958938105,0,0,24.92036353,199.3629083,25.40612853,23.21569567,2.190432859,
 12/11  05:00:00,301.5754587,1.567150484,0,0,24.92036353,199.3629083,23.16726705,20.97693788,2.190329169,
 12/11  06:00:00,351.3364966,1.958938105,0,0,49.84072707,199.3629083,29.23004702,24.86397881,4.366068213,
 12/11  07:00:00,428.3630787,29.09957203,0,0,49.84072707,199.3629083,1192.340874,1187.976383,4.364491066,
 12/11  08:00:00,509.5190544,29.09957203,0,0,149.5221812,199.3629083,884.277832,875.523827,8.754005069,
 12/11  09:00:00,1048.951089,29.09957203,0,0,448.5665436,448.5665436,563.9660597,548.5539793,15.41208034,
 12/11  10:00:00,1012.213307,29.09957203,0,0,448.5665436,448.5665436,483.7564657,465.9650783,17.79138734,
 12/11  11:00:00,963.2761333,29.09957203,0,0,448.5665436,448.5665436,431.6912969,412.000615,19.69068187,
 12/11  12:00:00,963.2515009,29.09957203,0,0,448.5665436,448.5665436,403.3173485,381.1934015,22.12394696,
 12/11  13:00:00,913.4357153,29.09957203,0,0,448.5665436,398.7258165,433.2339822,406.5710113,26.66297093,
 12/11  14:00:00,963.2272887,29.09957203,0,0,448.5665436,448.5665436,377.094454,352.6847898,24.40966417,
 12/11  15:00:00,963.2326241,29.09957203,0,0,448.5665436,448.5665436,389.2177168,371.6143832,17.60333362,
 12/11  16:00:00,963.2430875,29.09957203,0,0,448.5665436,448.5665436,398.6671472,383.2702745,15.39687273,
 12/11  17:00:00,1054.863434,29.09957203,0,0,448.5665436,448.5665436,410.6182548,390.7291091,19.88914571,
 12/11  18:00:00,950.5750785,29.09957203,0,0,348.8850895,398.7258165,440.3468848,427.1880673,13.15881745,
 12/11  19:00:00,751.2650544,29.09957203,0,0,249.2036353,299.0443624,498.6018027,489.8419704,8.759832234,
 12/11  20:00:00,726.8344432,29.09957203,0,0,249.2036353,299.0443624,515.6488282,506.910443,8.738385175,
 12/11  21:00:00,577.3594198,29.09957203,0,0,149.5221812,249.2036353,563.9861838,557.4221856,6.563998269,
 12/11  22:00:00,552.9304715,29.09957203,0,0,149.5221812,249.2036353,581.4787973,577.1125977,4.366199623,
 12/11  23:00:00,349.3568939,0,0,0,49.84072707,199.3629083,2.190350191,0,2.190350191,
 12/11  24:00:00,299.9921347,0,0,0,24.92036353,199.3629083,4.360653325,0,4.360653325,
 12/12  01:00:00,287.7699391,0,0,0,24.92036353,199.3629083,2.190312621,0,2.190312621,
 12/12  02:00:00,287.769939,0,0,0,24.92036353,199.3629083,2.190302103,0,2.190302103,
 12/12  03:00:00,287.769939,0,0,0,24.92036353,199.3629083,2.1902917,0,2.1902917,
 12/12  04:00:00,288.5573026,0.783575242,0,0,24.92036353,199.3629083,6.498498406,4.30821702,2.190281386,
 12/12  05:00:00,301.5672101,1.567150484,0,0,24.92036353,199.3629083,13.37386735,9.013335371,4.360531983,
 12/12  06:00:00,350.9346892,1.567150484,0,0,49.84072707,199.3629083,12.62013925,10.42754019,2.192599061,
 12/12  07:00:00,428.1631525,29.09957203,0,0,49.84072707,199.3629083,891.6669312,887.3027383,4.364192879,
 12/12  08:00:00,509.3925211,29.09957203,0,0,149.5221812,199.3629083,698.8267631,690.0736037,8.753159335,
 12/12  09:00:00,1048.762456,29.09957203,0,0,448.5665436,448.5665436,337.4494205,319.8362805,17.61313996,
 12/12  10:00:00,1012.04233,29.09957203,0,0,448.5665436,448.5665436,280.5937632,262.9588483,17.63491487,
 12/12  11:00:00,963.1473246,29.09957203,0,0,448.5665436,448.5665436,276.5217962,258.8790617,17.64273444,
 12/12  12:00:00,963.1280075,29.09957203,0,0,448.5665436,448.5665436,257.8601081,235.7329019,22.12720621,
 12/12  13:00:00,913.3130259,29.09957203,0,0,448.5665436,398.7258165,289.7984158,263.1224202,26.67599565,
 12/12  14:00:00,963.0966337,29.09957203,0,0,448.5665436,448.5665436,227.4191026,200.7834193,26.63568331,
 12/12  15:00:00,963.0264773,29.09957203,0,0,448.5665436,448.5665436,146.3982668,130.9937782,15.40448858,
 12/12  16:00:00,963.0238572,29.09957203,0,0,448.5665436,448.5665436,144.7111267,129.3129513,15.39817542,
 12/12  17:00:00,1054.685085,29.09957203,0,0,448.5665436,448.5665436,210.8681126,188.7689308,22.09918181,
 12/12  18:00:00,950.4276758,29.09957203,0,0,348.8850895,398.7258165,277.9718742,267.0024231,10.96945111,
 12/12  19:00:00,751.1268006,29.09957203,0,0,249.2036353,299.0443624,358.1610562,347.213952,10.94710417,
 12/12  20:00:00,726.7074219,29.09957203,0,0,249.2036353,299.0443624,389.3912522,382.8331709,6.558081354,
 12/12  21:00:00,577.2689272,29.09957203,0,0,149.5221812,249.2036353,492.1699472,483.423852,8.746095186,
 12/12  22:00:00,552.8778251,29.09957203,0,0,149.5221812,249.2036353,554.0438391,549.6777964,4.3660427,
 12/12  23:00:00,349.3568958,0,0,0,49.84072707,199.3629083,2.190430676,0,2.190430676,
 12/12  24:00:00,299.9921368,0,0,0,24.92036353,199.3629083,2.190420486,0,2.190420486,
 12/13  01:00:00,287.7699415,0,0,0,24.92036353,199.3629083,2.190415871,0,2.190415871,
 12/13  02:00:00,287.7699416,0,0,0,24.92036353,199.3629083,4.360813696,0,4.360813696,
 12/13  03:00:00,288.163795,0.391787621,0,0,24.92036353,199.3629083,4.67958594,2.489187892,2.190398048,
 12/13  04:00:00,289.740054,1.958938105,0,0,24.92036353,199.3629083,15.65631062,13.46602027,2.190290349,
 12/13  05:00:00,301.5714803,1.567150484,0,0,24.92036353,199.3629083,16.88399403,14.69360731,2.190386716,
 12/13  06:00:00,351.3337365,1.958938105,0,0,49.84072707,199.3629083,24.15537156,19.78912724,4.366244328,
 12/13  07:00:00,428.3453619,29.09957203,0,0,49.84072707,199.3629083,1100.254627,1095.88993,4.364696021,
 12/13  08:00:00,510.1939065,29.09957203,0,0,149.5221812,199.3629083,1446.891712,1438.1382,8.753512226,
 12/13  09:00:00,1049.460096,29.09957203,0,0,448.5665436,448.5665436,887.792144,872.3779749,15.41416911,
 12/13  10:00:00,1012.586798,29.09957203,0,0,448.5665436,448.5665436,664.7818506,644.9431785,19.83867203,
 12/13  11:00:00,963.5584431,29.09957203,0,0,448.5665436,448.5665436,532.2950553,514.6513981,17.64365724,
 12/13  12:00:00,963.5608697,29.09957203,0,0,448.5665436,448.5665436,532.6290214,510.4985758,22.13044559,
 12/13  13:00:00,913.7296193,29.09957203,0,0,448.5665436,398.7258165,536.1955677,509.5221742,26.67339358,
 12/13  14:00:00,963.4742592,29.09957203,0,0,448.5665436,448.5665436,463.1507395,436.5167407,26.63399871,
 12/13  15:00:00,963.4869565,29.09957203,0,0,448.5665436,448.5665436,469.3011579,453.8959173,15.40524058,
 12/13  16:00:00,963.53724,29.09957203,0,0,448.5665436,448.5665436,502.4003832,487.0009047,15.39947857,
 12/13  17:00:00,1055.204707,29.09957203,0,0,448.5665436,448.5665436,546.7798066,524.6788409,22.10096562,
 12/13  18:00:00,950.9413911,29.09957203,0,0,348.8850895,398.7258165,582.4877,571.5168465,10.97085346,
 12/13  19:00:00,751.7475948,29.09957203,0,0,249.2036353,299.0443624,718.162519,707.2156654,10.94685362,
 12/13  20:00:00,727.4061995,29.09957203,0,0,249.2036353,299.0443624,782.9279461,776.3690094,6.558936668,
 12/13  21:00:00,578.0741886,29.09957203,0,0,149.5221812,249.2036353,908.4125922,899.6665908,8.746001385,
 12/13  22:00:00,553.9004906,29.09957203,0,0,149.5221812,249.2036353,1047.756016,1043.390039,4.365977061,
 12/13  23:00:00,349.3568981,0,0,0,49.84072707,199.3629083,2.190398697,0,2.190398697,
 12/13  24:00:00,299.992139,0,0,0,24.92036353,199.3629083,2.190392229,0,2.190392229,
 12/14  01:00:00,289.7407154,1.958938105,0,0,24.92036353,199.3629083,10.236533,8.046140828,2.190392174,
 12/14  02:00:00,289.34987,1.567150484,0,0,24.92036353,199.3629083,13.08256948,8.721717476,4.360852004,
 12/14  03:00:00,289.7526482,1.958938105,0,0,24.92036353,199.3629083,18.48642685,16.29596658,2.190460276,
 12/14  04:00:00,289.3592483,1.567150484,0,0,24.92036353,199.3629083,17.44505204,15.25466488,2.190387156,
 12/14  05:00:00,301.9956584,1.958938105,0,0,24.92036353,199.3629083,32.97154504,30.78115905,2.190385989,
 12/14  06:00:00,350.9631162,1.567150484,0,0,49.84072707,199.3629083,30.34495276,25.97867986,4.366272899,
 12/14  07:00:00,428.7034053,29.09957203,0,0,49.84072707,199.3629083,927.9559513,923.5912913,4.364660004,
 12/14  08:00:00,511.9888641,29.09957203,0,0,149.5221812,199.3629083,1925.161914,1916.408083,8.753830636,
 12/14  09:00:00,1050.942907,29.09957203,0,0,448.5665436,448.5665436,1156.802041,1141.000036,15.802005,
 12/14  10:00:00,1013.762683,29.09957203,0,0,448.5665436,448.5665436,845.2554663,825.8034113,19.452055,
 12/14  11:00:00,964.5575942,29.24035095,0,0,448.5665436,448.5665436,675.5440509,657.8990271,17.64502383,
 12/14  12:00:00,965.4183941,30.70301208,0,0,448.5665436,448.5665436,458.2769785,436.1465118,22.13046673,
 12/14  13:00:00,916.0022326,31.31310455,0,0,448.5665436,398.7258165,419.3899213,392.711695,26.67822638,
 12/14  14:00:00,965.8223167,31.44091588,0,0,448.5665436,448.5665436,367.4890125,340.8497246,26.63928793,
 12/14  15:00:00,964.7244945,30.40345119,0,0,448.5665436,448.5665436,344.90209,329.4960407,15.40604932,
 12/14  16:00:00,963.5476631,29.14425488,0,0,448.5665436,448.5665436,410.7644265,395.3638485,15.40057792,
 12/14  17:00:00,1055.253196,29.09957203,0,0,448.5665436,448.5665436,519.0602214,496.9597809,22.10044048,
 12/14  18:00:00,951.0526945,29.09957203,0,0,348.8850895,398.7258165,596.2405289,583.0828137,13.15771519,
 12/14  19:00:00,751.7886445,29.09957203,0,0,249.2036353,299.0443624,669.5323585,660.7703682,8.761990325,
 12/14  20:00:00,727.3854469,29.09957203,0,0,249.2036353,299.0443624,709.5392347,700.8004093,8.738825416,
 12/14  21:00:00,578.0533546,29.09957203,0,0,149.5221812,249.2036353,843.3347432,836.7698308,6.564912436,
 12/14  22:00:00,553.7376464,29.09957203,0,0,149.5221812,249.2036353,912.2940229,907.9280348,4.365988168,
 12/14  23:00:00,349.3569005,0,0,0,49.84072707,199.3629083,2.190418816,0,2.190418816,
 12/14  24:00:00,299.9921416,0,0,0,24.92036353,199.3629083,4.360479491,0,4.360479491,
 12/15  01:00:00,289.3455798,1.567150484,0,0,24.92036353,199.3629083,7.989617053,5.799157169,2.190459885,
 12/15  02:00:00,289.74244,1.958938105,0,0,24.92036353,199.3629083,11.49143618,9.300972932,2.190463245,
 12/15  03:00:00,289.3553858,1.567150484,0,0,24.92036353,199.3629083,14.78894998,12.59869687,2.190253108,
 12/15  04:00:00,289.7532633,1.958938105,0,0,24.92036353,199.3629083,19.04995414,16.85969759,2.190256542,
 12/15  05:00:00,301.593631,1.567150484,0,0,24.92036353,199.3629083,28.1789802,23.8180293,4.360950897,
 12/15  06:00:00,351.3580421,1.958938105,0,0,49.84072707,199.3629083,30.47663574,28.2832352,2.193400538,
 12/15  07:00:00,428.5601918,29.09957203,0,0,49.84072707,199.3629083,845.3264687,840.9621045,4.364364282,
 12/15  08:00:00,511.3144887,29.09957203,0,0,149.5221812,199.3629083,1670.767047,1662.013096,8.753951152,
 12/15  09:00:00,1049.991112,29.09957203,0,0,448.5665436,448.5665436,871.9850106,854.3720459,17.61296464,
 12/15  10:00:00,1012.618611,29.09957203,0,0,448.5665436,448.5665436,490.7774222,473.1390294,17.63839276,
 12/15  11:00:00,963.8046013,29.44940905,0,0,448.5665436,448.5665436,360.8877483,341.0389683,19.84877995,
 12/15  12:00:00,965.3252123,31.21033606,0,0,448.5665436,448.5665436,223.1241171,200.9936432,22.13047392,
 12/15  13:00:00,916.1437944,31.91830796,0,0,448.5665436,398.7258165,202.8079492,176.1398819,26.6680673,
 12/15  14:00:00,965.9521747,31.94627016,0,0,448.5665436,448.5665436,164.5548268,140.1382386,24.41658825,
 12/15  15:00:00,964.8077492,30.85624997,0,0,448.5665436,448.5665436,127.0506787,109.4448523,17.60582641,
 12/15  16:00:00,963.2413928,29.28751973,0,0,448.5665436,448.5665436,130.5496111,115.1486578,15.40095329,
 12/15  17:00:00,1054.737337,29.09957203,0,0,448.5665436,448.5665436,200.2520281,180.3583171,19.89371101,
 12/15  18:00:00,950.4830227,29.09957203,0,0,348.8850895,398.7258165,258.8538371,245.6891155,13.16472154,
 12/15  19:00:00,751.1845222,29.09957203,0,0,249.2036353,299.0443624,326.984521,316.0367377,10.94778327,
 12/15  20:00:00,726.8140822,29.09957203,0,0,249.2036353,299.0443624,405.8671948,399.3075214,6.559673411,
 12/15  21:00:00,577.3907745,29.09957203,0,0,149.5221812,249.2036353,511.43397,502.6870157,8.746954284,
 12/15  22:00:00,552.9680019,29.09957203,0,0,149.5221812,249.2036353,540.6951344,536.3287382,4.366396272,
 12/15  23:00:00,349.3569026,0,0,0,49.84072707,199.3629083,2.190332935,0,2.190332935,
 12/15  24:00:00,299.9921435,0,0,0,24.92036353,199.3629083,2.19033659,0,2.19033659,
 12/16  01:00:00,237.9292211,0,0,0,24.92036353,149.5221812,2.190345628,0,2.190345628,
 12/16  02:00:00,237.9292212,0,0,0,24.92036353,149.5221812,4.360714327,0,4.360714327,
 12/16  03:00:00,238.7160601,0.783575242,0,0,24.92036353,149.5221812,5.432569819,3.242057735,2.190512084,
 12/16  04:00:00,239.503377,1.567150484,0,0,24.92036353,149.5221812,9.15460975,6.964232883,2.190376866,
 12/16  05:00:00,252.1210309,1.958938105,0,0,24.92036353,149.5221812,12.81360022,10.62321546,2.190384758,
 12/16  06:00:00,276.1741144,1.567150484,0,0,24.92036353,149.5221812,13.99443554,9.628105905,4.366329638,
 12/16  07:00:00,428.1639455,29.09957203,0,0,49.84072707,199.3629083,792.7008806,788.3360564,4.364824213,
 12/16  08:00:00,409.8021409,29.09957203,0,0,49.84072707,199.3629083,726.9669132,722.5950197,4.371893458,
 12/16  09:00:00,650.1746734,29.09957203,0,0,249.2036353,249.2036353,452.2820564,443.542607,8.739449372,
 12/16  10:00:00,613.369696,29.09957203,0,0,249.2036353,249.2036353,314.942593,306.1798746,8.762718439,
 12/16  11:00:00,564.5118748,29.1671739,0,0,249.2036353,249.2036353,283.9057645,275.1514722,8.754292256,
 12/16  12:00:00,564.8485051,29.5263605,0,0,249.2036353,249.2036353,267.5954465,254.451113,13.14433354,
 12/16  13:00:00,564.3979605,29.09957203,0,0,249.2036353,249.2036353,243.5484506,234.7887559,8.759694721,
 12/16  14:00:00,564.3745582,29.09957203,0,0,249.2036353,249.2036353,222.0229635,213.2680467,8.754916782,
 12/16  15:00:00,315.2130792,29.09957203,0,0,74.7610906,174.4425447,275.2069492,266.4672022,8.739747028,
 12/16  16:00:00,315.2496165,29.09957203,0,0,74.7610906,174.4425447,318.2299985,313.8550066,4.374991929,
 12/16  17:00:00,406.9367443,29.09957203,0,0,74.7610906,174.4425447,420.8303898,412.0955167,8.734873048,
 12/16  18:00:00,377.4945123,29.09957203,0,0,24.92036353,149.5221812,555.0271367,552.8347412,2.192395488,
 12/16  19:00:00,347.9299927,0,0,0,24.92036353,149.5221812,4.364705006,0,4.364705006,
 12/16  20:00:00,323.485597,0,0,0,24.92036353,149.5221812,4.364487167,0,4.364487167,
 12/16  21:00:00,323.4855968,0,0,0,24.92036353,149.5221812,2.192247661,0,2.192247661,
 12/16  22:00:00,299.042193,0,0,0,24.92036353,149.5221812,4.36781454,0,4.36781454,
 12/16  23:00:00,275.3824102,0.783575242,0,0,24.92036353,149.5221812,5.811731062,3.621266164,2.190464898,
 12/16  24:00:00,251.7259334,1.567150484,0,0,24.92036353,149.5221812,13.19159347,8.830638077,4.360955398,
 12/17  01:00:00,239.9004672,1.958938105,0,0,24.92036353,149.5221812,17.54527768,15.35579042,2.189487262,
 12/17  02:00:00,239.5079157,1.567150484,0,0,24.92036353,149.5221812,16.63163521,14.44209173,2.189543475,
 12/17  03:00:00,239.9076643,1.958938105,0,0,24.92036353,149.5221812,26.17544781,23.98592172,2.189526091,
 12/17  04:00:00,239.5132579,1.567150484,0,0,24.92036353,149.5221812,23.02183392,20.83232299,2.189510928,
 12/17  05:00:00,252.1411602,1.958938105,0,0,24.92036353,149.5221812,39.6297796,37.44028589,2.189493712,
 12/17  06:00:00,276.1917706,1.567150484,0,0,24.92036353,149.5221812,35.35492144,33.16252623,2.192395209,
 12/17  07:00:00,325.4970814,1.958938105,0,0,24.92036353,149.5221812,66.18927071,63.99982322,2.189447492,
 12/17  08:00:00,318.5324392,13.23884841,0,0,24.92036353,149.5221812,100.4866642,98.29711535,2.1895488,
 12/17  09:00:00,298.6796831,1.958938105,0,0,24.92036353,149.5221812,65.4671753,63.27813337,2.189041936,
 12/17  10:00:00,261.5948801,1.567150484,0,0,24.92036353,149.5221812,34.31810205,32.12858494,2.18951711,
 12/17  11:00:00,213.0996379,1.958938105,0,0,24.92036353,149.5221812,36.14965801,33.96012817,2.189529838,
 12/17  12:00:00,212.6939275,1.567150484,0,0,24.92036353,149.5221812,21.14268697,16.77979544,4.362891531,
 12/17  13:00:00,213.0874729,1.958938105,0,0,24.92036353,149.5221812,20.96214541,18.7707044,2.191441012,
 12/17  14:00:00,221.2497563,10.12639563,0,0,24.92036353,149.5221812,15.52183002,11.15301965,4.368810374,
 12/17  15:00:00,213.0817842,1.958938105,0,0,24.92036353,149.5221812,16.6284773,12.26571278,4.362764521,
 12/17  16:00:00,212.6867716,1.567150484,0,0,24.92036353,149.5221812,11.90202717,9.712515326,2.189511847,
 12/17  17:00:00,304.693732,1.958938105,0,0,24.92036353,149.5221812,21.09822243,18.90884381,2.189378618,
 12/17  18:00:00,349.5114888,1.567150484,0,0,24.92036353,149.5221812,20.27765477,18.0881164,2.189538367,
 12/17  19:00:00,349.9130756,1.958938105,0,0,24.92036353,149.5221812,31.4613092,29.27196215,2.189347056,
 12/17  20:00:00,325.0748008,1.567150484,0,0,24.92036353,149.5221812,29.05496665,26.86545971,2.189506945,
 12/17  21:00:00,325.4839471,1.958938105,0,0,24.92036353,149.5221812,48.77524866,46.58593311,2.189315551,
 12/17  22:00:00,300.6420727,1.567150484,0,0,24.92036353,149.5221812,40.4986175,38.30639967,2.192217826,
 12/17  23:00:00,287.5289128,12.85252283,0,0,24.92036353,149.5221812,94.13466516,91.94547293,2.189192226,
 12/17  24:00:00,271.8261128,19.07469737,9.86E-05,0,24.92036353,149.5221812,105.6930391,103.5034933,2.189545768,
 12/18  01:00:00,305.3942933,17.521202,0,0,24.92036353,199.3629083,118.9230158,116.732555,2.190460853,
