Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly) 
 05/22  12:00:00,0.749997644,0.78223266,0,0,0,0,0,0,0.053116287,0.011572684,0.357197296,0.310999377,0.760811733
 05/22  13:00:00,0.728297591,0.731603657,0,0,0,0,0,0,0.053116287,0.011572684,0.324743059,0.321753561,0.709442008
 05/22  14:00:00,0.721335648,0.682147533,0,0,0,0,0,0,0.053116287,0.011572684,0.299663708,0.33987097,0.658737997
 05/22  15:00:00,0.748779365,0.689683378,0,0,0,0,0,0,0.053116287,0.011572684,0.308214938,0.358763456,0.664972571
 05/22  16:00:00,0.865136356,0.755185671,0,0,0,0,0,0,0.056657371,0.012344198,0.354668497,0.42435429,0.725957117
 05/22  17:00:00,1.057851976,0.891809638,0,0,0,0,0,0,0.07082171,0.015430244,0.438965379,0.515522643,0.856301617
 05/22  18:00:00,1.155231772,1.015127794,0,0,0,0,0,0,0.123938005,0.027002933,0.397476839,0.559701994,0.9765768
 05/22  19:00:00,1.219026751,1.035893307,0,0,0,0,0,0,0.247876009,0.054005849,0.322310374,0.577722519,0.996101101
 05/22  20:00:00,1.431124213,0.966104163,0,0,0,0,0,0,0.435553471,0.094896004,0.285978888,0.59758385,0.924943954
 05/22  21:00:00,1.564783062,0.878467889,0,0,0,0,0,0,0.570114788,0.124213468,0.26971033,0.583632476,0.838268619
 05/22  22:00:00,1.283501761,0.734284593,0,0,0,0,0,0,0.446176784,0.097210535,0.21794333,0.505059113,0.699497276
 05/22  23:00:00,0.983286971,0.57960893,0,0,0,0,0,0,0.31161555,0.067893089,0.147779361,0.438886971,0.549379399
 05/22  24:00:00,0.672484677,0.41540125,0,0,0,0,0,0,0.159348851,0.034718055,0.098279396,0.363026376,0.390396824
 05/23  01:00:00,0.561385652,0.69397117,0,0.352765711,0,0.009712799,0.009712799,0.009712799,0.095609311,0.020830833,0.083869043,0.334251667,0.318182968
 05/23  02:00:00,0.524388281,1.326628324,0,1.005662002,0,0.027689178,0.027689178,0.027689178,0.063739532,0.01388722,0.071584066,0.330376285,0.298210758
 05/23  03:00:00,0.529096655,1.942876825,0,1.616950932,0,0.04451997,0.04451997,0.04451997,0.063739532,0.01388722,0.064112105,0.325725827,0.303490642
 05/23  04:00:00,0.538415174,2.427318059,0,2.044898553,0,0.056302774,0.056302774,0.056302774,0.063739532,0.01388722,0.073952157,0.313421491,0.36083175
 05/23  05:00:00,0.601266185,3.040654327,0,2.404122108,0,0.066193379,0.066193379,0.066193379,0.067280625,0.014658732,0.086268255,0.349753194,0.612442019
 05/23  06:00:00,0.745685513,3.63803481,0,2.527127958,0,0.069580134,0.069580134,0.069580134,0.095609311,0.020830833,0.138447814,0.404105421,1.083072994
 05/23  07:00:00,0.922669546,3.164317461,0,1.922321033,0,0.052927812,0.052927812,0.052927812,0.159348851,0.034718055,0.214170541,0.429392286,1.212420869
 05/23  08:00:00,0.843609178,2.715449254,0,1.511779568,0,0.041624257,0.041624257,0.041624257,0.120396928,0.026231423,0.275218193,0.363026376,1.178665258
 05/23  09:00:00,0.767990243,2.108368892,0,1.011507018,0,0.027850111,0.027850111,0.027850111,0.063739532,0.01388722,0.336436578,0.308964802,1.075581084
 05/23  10:00:00,0.759289597,1.32419479,0,0.349259171,0,0.009616252,0.009616252,0.009616252,0.053116287,0.011572684,0.351641232,0.316231142,0.953154342
 05/23  11:00:00,0.772906484,1.153647113,0,0.287723257,0,0.007921966,0.007921966,0.007921966,0.053116287,0.011572684,0.366855521,0.316328027,0.844135905
 05/23  12:00:00,0.754771739,0.953738801,0,0.17339359,0,0.004774095,0.004774095,0.004774095,0.053116287,0.011572684,0.357197296,0.310999377,0.758924285
 05/23  13:00:00,0.732988737,0.901059316,0,0.170380919,0,0.004691146,0.004691146,0.004691146,0.053116287,0.011572684,0.324743059,0.321753561,0.708516747
 05/23  14:00:00,0.722090384,0.709034367,0,0.027411754,0,0.000754736,0.000754736,0.000754736,0.053116287,0.011572684,0.299663708,0.33987097,0.658213078
 05/23  15:00:00,0.748779365,0.689467724,0,0,0,0,0,0,0.053116287,0.011572684,0.308214938,0.358763456,0.664756917
 05/23  16:00:00,0.865136356,0.754949146,0,0,0,0,0,0,0.056657371,0.012344198,0.354668497,0.42435429,0.725720593
 05/23  17:00:00,1.057851976,0.891292861,0,0,0,0,0,0,0.07082171,0.015430244,0.438965379,0.515522643,0.85578484
 05/23  18:00:00,1.155231772,1.01420481,0,0,0,0,0,0,0.123938005,0.027002933,0.397476839,0.559701994,0.975653817
 05/23  19:00:00,1.219026751,1.03519637,0,0,0,0,0,0,0.247876009,0.054005849,0.322310374,0.577722519,0.995404164
 05/23  20:00:00,1.43317531,1.040228612,0,0.074495175,0,0.002051097,0.002051097,0.002051097,0.435553471,0.094896004,0.285978888,0.59758385,0.924573228
 05/23  21:00:00,1.571344335,1.11644274,0,0.23830332,0,0.006561273,0.006561273,0.006561273,0.570114788,0.124213468,0.26971033,0.583632476,0.837940149
 05/23  22:00:00,1.303822453,1.472206272,0,0.738040956,0,0.020320692,0.020320692,0.020320692,0.446176784,0.097210535,0.21794333,0.505059113,0.699377999
 05/23  23:00:00,1.016744098,1.794570433,0,1.215152048,0,0.033457127,0.033457127,0.033457127,0.31161555,0.067893089,0.147779361,0.438886971,0.549188853
 05/23  24:00:00,0.720373278,2.154321804,0,1.739298494,0,0.047888601,0.047888601,0.047888601,0.159348851,0.034718055,0.098279396,0.363026376,0.390018884
 05/24  01:00:00,0.609649147,2.445879142,0,2.105680261,0,0.057976294,0.057976294,0.057976294,0.095609311,0.020830833,0.083869043,0.334251667,0.31717639
 05/24  02:00:00,0.562086162,2.693905179,0,2.374836843,0,0.065387059,0.065387059,0.065387059,0.063739532,0.01388722,0.071584066,0.330376285,0.296312773
 05/24  03:00:00,0.556005053,2.918476543,0,2.594255275,0,0.071428369,0.071428369,0.071428369,0.063739532,0.01388722,0.064112105,0.325725827,0.301786018
 05/24  04:00:00,0.556262079,3.073743428,0,2.693092354,0,0.074149679,0.074149679,0.074149679,0.063739532,0.01388722,0.073952157,0.313421491,0.359063318
 05/24  05:00:00,0.609106739,3.323269293,0,2.68888849,0,0.074033933,0.074033933,0.074033933,0.067280625,0.014658732,0.086268255,0.349753194,0.610290602
 05/24  06:00:00,0.750173469,3.797702467,0,2.690129076,0,0.07406809,0.07406809,0.07406809,0.095609311,0.020830833,0.138447814,0.404105421,1.079739533
 05/24  07:00:00,0.930480583,3.44492222,0,2.206015366,0,0.060738849,0.060738849,0.060738849,0.159348851,0.034718055,0.214170541,0.429392286,1.209331295
 05/24  08:00:00,0.854321559,3.101773682,0,1.900849776,0,0.052336638,0.052336638,0.052336638,0.120396928,0.026231423,0.275218193,0.363026376,1.175919479
 05/24  09:00:00,0.784005894,2.687603129,0,1.593190301,0,0.043865762,0.043865762,0.043865762,0.063739532,0.01388722,0.336436578,0.308964802,1.073132039
 05/24  10:00:00,0.786240534,2.300859426,0,1.328108491,0,0.036567189,0.036567189,0.036567189,0.053116287,0.011572684,0.351641232,0.316231142,0.950969656
 05/24  11:00:00,0.785518453,1.609161492,0,0.745785892,0,0.020533935,0.020533935,0.020533935,0.053116287,0.011572684,0.366855521,0.316328027,0.841587649
 05/24  12:00:00,0.75705578,1.034348916,0,0.256349238,0,0.007058137,0.007058137,0.007058137,0.053116287,0.011572684,0.357197296,0.310999377,0.756578751
 05/24  13:00:00,0.728297591,0.728449654,0,0,0,0,0,0,0.053116287,0.011572684,0.324743059,0.321753561,0.706288004
 05/24  14:00:00,0.721335648,0.679599902,0,0,0,0,0,0,0.053116287,0.011572684,0.299663708,0.33987097,0.656190367
 05/24  15:00:00,0.748779365,0.687531317,0,0,0,0,0,0,0.053116287,0.011572684,0.308214938,0.358763456,0.66282051
 05/24  16:00:00,0.865136356,0.752841141,0,0,0,0,0,0,0.056657371,0.012344198,0.354668497,0.42435429,0.723612588
 05/24  17:00:00,1.057851976,0.888741761,0,0,0,0,0,0,0.07082171,0.015430244,0.438965379,0.515522643,0.85323374
 05/24  18:00:00,1.155231772,1.011507656,0,0,0,0,0,0,0.123938005,0.027002933,0.397476839,0.559701994,0.972956662
 05/24  19:00:00,1.219026751,1.032397733,0,0,0,0,0,0,0.247876009,0.054005849,0.322310374,0.577722519,0.992605526
 05/24  20:00:00,1.431124213,0.963204418,0,0,0,0,0,0,0.435553471,0.094896004,0.285978888,0.59758385,0.922044209
 05/24  21:00:00,1.564783062,0.87596021,0,0,0,0,0,0,0.570114788,0.124213468,0.26971033,0.583632476,0.835760939
 05/24  22:00:00,1.283501761,0.732459281,0,0,0,0,0,0,0.446176784,0.097210535,0.21794333,0.505059113,0.697671964
 05/24  23:00:00,0.992899152,0.927823087,0,0.349111289,0,0.009612181,0.009612181,0.009612181,0.31161555,0.067893089,0.147779361,0.438886971,0.548482267
 05/24  24:00:00,0.701008514,1.451065186,0,1.035976519,0,0.028523837,0.028523837,0.028523837,0.159348851,0.034718055,0.098279396,0.363026376,0.39008424
 05/25  01:00:00,0.597438937,2.002530623,0,1.662209363,0,0.045766084,0.045766084,0.045766084,0.095609311,0.020830833,0.083869043,0.334251667,0.317298769
 05/25  02:00:00,0.558030943,2.547473375,0,2.227552599,0,0.06133184,0.06133184,0.06133184,0.063739532,0.01388722,0.071584066,0.330376285,0.297165213
 05/25  03:00:00,0.555529578,2.901592932,0,2.576986151,0,0.070952894,0.070952894,0.070952894,0.063739532,0.01388722,0.064112105,0.325725827,0.302171531
 05/25  04:00:00,0.55514278,3.032867194,0,2.652439768,0,0.073030379,0.073030379,0.073030379,0.063739532,0.01388722,0.073952157,0.313421491,0.35883967
 05/25  05:00:00,0.610354955,3.367106145,0,2.734223289,0,0.075282148,0.075282148,0.075282148,0.067280625,0.014658732,0.086268255,0.349753194,0.608792655
 05/25  06:00:00,0.749524573,3.771182653,0,2.666561391,0,0.073419194,0.073419194,0.073419194,0.095609311,0.020830833,0.138447814,0.404105421,1.076787405
 05/25  07:00:00,0.925853959,3.273266269,0,2.037977891,0,0.056112226,0.056112226,0.056112226,0.159348851,0.034718055,0.214170541,0.429392286,1.205712819
 05/25  08:00:00,0.843040875,2.688481431,0,1.491139005,0,0.041055955,0.041055955,0.041055955,0.120396928,0.026231423,0.275218193,0.363026376,1.172337999
 05/25  09:00:00,0.76386177,1.952720649,0,0.861562237,0,0.023721638,0.023721638,0.023721638,0.063739532,0.01388722,0.336436578,0.308964802,1.069877623
 05/25  10:00:00,0.750109512,0.985983701,0,0.015841464,0,0.000436168,0.000436168,0.000436168,0.053116287,0.011572684,0.351641232,0.316231142,0.948360959
 05/25  11:00:00,0.764984518,0.861967101,0,0,0,0,0,0,0.053116287,0.011572684,0.366855521,0.316328027,0.84017915
 05/25  12:00:00,0.749997644,0.776731116,0,0,0,0,0,0,0.053116287,0.011572684,0.357197296,0.310999377,0.75531019
 05/25  13:00:00,0.728297591,0.726815232,0,0,0,0,0,0,0.053116287,0.011572684,0.324743059,0.321753561,0.704653582
 05/25  14:00:00,0.721335648,0.678128705,0,0,0,0,0,0,0.053116287,0.011572684,0.299663708,0.33987097,0.65471917
 05/25  15:00:00,0.748779365,0.685905422,0,0,0,0,0,0,0.053116287,0.011572684,0.308214938,0.358763456,0.661194615
 05/25  16:00:00,0.865136356,0.750836862,0,0,0,0,0,0,0.056657371,0.012344198,0.354668497,0.42435429,0.721608308
 05/25  17:00:00,1.057851976,0.886414142,0,0,0,0,0,0,0.07082171,0.015430244,0.438965379,0.515522643,0.850906121
 05/25  18:00:00,1.155231772,1.008730747,0,0,0,0,0,0,0.123938005,0.027002933,0.397476839,0.559701994,0.970179753
 05/25  19:00:00,1.219026751,1.029654803,0,0,0,0,0,0,0.247876009,0.054005849,0.322310374,0.577722519,0.989862596
 05/25  20:00:00,1.431124213,0.960755042,0,0,0,0,0,0,0.435553471,0.094896004,0.285978888,0.59758385,0.919594832
 05/25  21:00:00,1.564783062,0.874010402,0,0,0,0,0,0,0.570114788,0.124213468,0.26971033,0.583632476,0.833811131
 05/25  22:00:00,1.283864723,0.744265643,0,0.013182632,0,0.000362961,0.000362961,0.000362961,0.446176784,0.097210535,0.21794333,0.505059113,0.696295694
 05/25  23:00:00,1.001514449,1.239831847,0,0.662016101,0,0.018227478,0.018227478,0.018227478,0.31161555,0.067893089,0.147779361,0.438886971,0.547586214
 05/25  24:00:00,0.713985436,1.92189324,0,1.507294132,0,0.041500759,0.041500759,0.041500759,0.159348851,0.034718055,0.098279396,0.363026376,0.389594681
 05/26  01:00:00,0.600905305,2.741587081,0,2.471223424,0,0.068040898,0.068040898,0.068040898,0.095609311,0.020830833,0.065060596,0.334251667,0.247341166
 05/26  02:00:00,0.568422597,3.33000145,0,3.060538181,0,0.084266669,0.084266669,0.084266669,0.063739532,0.01388722,0.05904089,0.330376285,0.246707706
 05/26  03:00:00,0.570657648,3.637178512,0,3.369128699,0,0.09276318,0.09276318,0.09276318,0.063739532,0.01388722,0.057429888,0.325725827,0.245614563
 05/26  04:00:00,0.574066254,4.0613629,0,3.794711141,0,0.104480862,0.104480862,0.104480862,0.063739532,0.01388722,0.061425149,0.313421491,0.245064003
 05/26  05:00:00,0.627157863,4.341451847,0,4.072665344,0,0.112133855,0.112133855,0.112133855,0.067280625,0.014658732,0.066219457,0.349753194,0.244696303
 05/26  06:00:00,0.736573786,4.319917963,0,4.047985587,0,0.11145434,0.11145434,0.11145434,0.095609311,0.020830833,0.087461881,0.404105421,0.244098518
 05/26  07:00:00,0.861576814,3.603447496,0,3.330310198,0,0.091694379,0.091694379,0.091694379,0.159348851,0.034718055,0.114311243,0.429392286,0.243561738
 05/26  08:00:00,0.720670905,2.941364508,0,2.672649146,0,0.07358681,0.07358681,0.07358681,0.120396928,0.026231423,0.120317367,0.363026376,0.243710935
 05/26  09:00:00,0.581809083,2.229769839,0,1.964264336,0,0.054082649,0.054082649,0.054082649,0.063739532,0.01388722,0.12402288,0.308964802,0.244224714
 05/26  10:00:00,0.554600686,1.801423206,0,1.534772564,0,0.04225733,0.04225733,0.04225733,0.053116287,0.011572684,0.114311243,0.316231142,0.244869364
 05/26  11:00:00,0.549907702,1.279271264,0,1.012057347,0,0.027865263,0.027865263,0.027865263,0.053116287,0.011572684,0.123913441,0.316328027,0.245425966
 05/26  12:00:00,0.543746532,0.797880525,0,0.530547915,0,0.014607727,0.014607727,0.014607727,0.053116287,0.011572684,0.136338458,0.310999377,0.245911684
 05/26  13:00:00,0.529123083,0.400806449,0,0.132210245,0,0.003640182,0.003640182,0.003640182,0.053116287,0.011572684,0.12192837,0.321753561,0.246434555
 05/26  14:00:00,0.539922636,0.270082065,0,0,0,0,0,0,0.053116287,0.011572684,0.118250695,0.33987097,0.24667253
 05/26  15:00:00,0.576902884,0.271611044,0,0,0,0,0,0,0.053116287,0.011572684,0.136338458,0.358763456,0.246900237
 05/26  16:00:00,0.698081409,0.276365405,0,0,0,0,0,0,0.056657371,0.012344198,0.18761355,0.42435429,0.247136851
 05/26  17:00:00,0.891333242,0.282837855,0,0,0,0,0,0,0.07082171,0.015430244,0.272446644,0.515522643,0.247329834
 05/26  18:00:00,0.987094331,0.286107088,0,0,0,0,0,0,0.123938005,0.027002933,0.229339399,0.559701994,0.247556094
 05/26  19:00:00,1.047186579,0.287735882,0,0,0,0,0,0,0.247876009,0.054005849,0.150470202,0.577722519,0.247943676
 05/26  20:00:00,1.260152278,0.295797227,0,0.006380691,0,0.000175681,0.000175681,0.000175681,0.435553471,0.094896004,0.114831271,0.59758385,0.248256327
 05/26  21:00:00,1.405816304,0.708232594,0,0.419436386,0,0.011548461,0.011548461,0.011548461,0.570114788,0.124213468,0.09919511,0.583632476,0.248596937
 05/26  22:00:00,1.176471869,1.265117573,0,0.981947013,0,0.027036227,0.027036227,0.027036227,0.446176784,0.097210535,0.083877211,0.505059113,0.248383243
 05/26  23:00:00,0.959440696,2.124330603,0,1.84604431,0,0.050827664,0.050827664,0.050827664,0.31161555,0.067893089,0.073105423,0.438886971,0.248056762
 05/26  24:00:00,0.71403892,2.943492055,0,2.671202167,0,0.07354697,0.07354697,0.07354697,0.159348851,0.034718055,0.066286669,0.363026376,0.247285461
 05/27  01:00:00,0.623191615,3.55016408,0,3.280654978,0,0.090327208,0.090327208,0.090327208,0.095609311,0.020830833,0.065060596,0.334251667,0.246486611
 05/27  02:00:00,0.59552566,4.313598302,0,4.044912654,0,0.111369732,0.111369732,0.111369732,0.063739532,0.01388722,0.05904089,0.330376285,0.245930084
 05/27  03:00:00,0.598990237,4.665685855,0,4.398159197,0,0.12109577,0.12109577,0.12109577,0.063739532,0.01388722,0.057429888,0.325725827,0.245091408
 05/27  04:00:00,0.603715011,5.137565191,0,4.871544394,0,0.134129619,0.134129619,0.134129619,0.063739532,0.01388722,0.061425149,0.313421491,0.244433041
 05/27  05:00:00,0.653108634,5.283423439,0,5.015188968,0,0.138084626,0.138084626,0.138084626,0.067280625,0.014658732,0.066219457,0.349753194,0.244144271
 05/27  06:00:00,0.757511131,5.079456298,0,4.808423208,0,0.132391686,0.132391686,0.132391686,0.095609311,0.020830833,0.087461881,0.404105421,0.243199232
 05/27  07:00:00,0.870301043,3.91904043,0,3.647171345,0,0.100418607,0.100418607,0.100418607,0.159348851,0.034718055,0.114311243,0.429392286,0.242293526
 05/27  08:00:00,0.726145473,3.139443428,0,2.87148371,0,0.079061379,0.079061379,0.079061379,0.120396928,0.026231423,0.120317367,0.363026376,0.242955292
 05/27  09:00:00,0.586886335,2.413622748,0,2.148668476,0,0.059159901,0.059159901,0.059159901,0.063739532,0.01388722,0.12402288,0.308964802,0.243673483
 05/27  10:00:00,0.54698118,1.52397478,0,1.258034571,0,0.034637824,0.034637824,0.034637824,0.053116287,0.011572684,0.114311243,0.316231142,0.244158931
 05/27  11:00:00,0.540835166,0.949254998,0,0.682545772,0,0.018792727,0.018792727,0.018792727,0.053116287,0.011572684,0.123913441,0.316328027,0.244921275
 05/27  12:00:00,0.530725344,0.324508609,0,0.057622557,0,0.001586538,0.001586538,0.001586538,0.053116287,0.011572684,0.136338458,0.310999377,0.245465126
 05/27  13:00:00,0.525482901,0.268185228,0,0,0,0,0,0,0.053116287,0.011572684,0.12192837,0.321753561,0.246023578
 05/27  14:00:00,0.539922636,0.269517074,0,0,0,0,0,0,0.053116287,0.011572684,0.118250695,0.33987097,0.246107538
 05/27  15:00:00,0.576902884,0.270714876,0,0,0,0,0,0,0.053116287,0.011572684,0.136338458,0.358763456,0.246004069
 05/27  16:00:00,0.698081409,0.274849631,0,0,0,0,0,0,0.056657371,0.012344198,0.18761355,0.42435429,0.245621078
 05/27  17:00:00,0.891333242,0.281078885,0,0,0,0,0,0,0.07082171,0.015430244,0.272446644,0.515522643,0.245570864
 05/27  18:00:00,0.987094331,0.284104049,0,0,0,0,0,0,0.123938005,0.027002933,0.229339399,0.559701994,0.245553055
 05/27  19:00:00,1.047186579,0.285616778,0,0,0,0,0,0,0.247876009,0.054005849,0.150470202,0.577722519,0.245824572
 05/27  20:00:00,1.259976596,0.287347255,0,0,0,0,0,0,0.435553471,0.094896004,0.114831271,0.59758385,0.246187045
 05/27  21:00:00,1.394267843,0.286717281,0,0,0,0,0,0,0.570114788,0.124213468,0.09919511,0.583632476,0.246518011
 05/27  22:00:00,1.149435642,0.281465313,0,0,0,0,0,0,0.446176784,0.097210535,0.083877211,0.505059113,0.246677996
 05/27  23:00:00,0.908613033,0.277357288,0,0,0,0,0,0,0.31161555,0.067893089,0.073105423,0.438886971,0.247127756
 05/27  24:00:00,0.64049195,0.272285343,0,0,0,0,0,0,0.159348851,0.034718055,0.066286669,0.363026376,0.247280916
 05/28  01:00:00,0.543055644,0.640533965,0,0.370142426,0,0.010191237,0.010191237,0.010191237,0.095609311,0.020830833,0.065060596,0.334251667,0.247369049
 05/28  02:00:00,0.510998884,1.244950147,0,0.974927476,0,0.026842956,0.026842956,0.026842956,0.063739532,0.01388722,0.05904089,0.330376285,0.247267108
 05/28  03:00:00,0.518671149,1.750418106,0,1.480995891,0,0.040776682,0.040776682,0.040776682,0.063739532,0.01388722,0.057429888,0.325725827,0.246986964
 05/28  04:00:00,0.521525403,2.154522933,0,1.886444423,0,0.051940012,0.051940012,0.051940012,0.063739532,0.01388722,0.061425149,0.313421491,0.246490755
 05/28  05:00:00,0.572931098,2.373212359,0,2.103166784,0,0.05790709,0.05790709,0.05790709,0.067280625,0.014658732,0.066219457,0.349753194,0.245955375
 05/28  06:00:00,0.67833289,2.205478035,0,1.932695075,0,0.053213444,0.053213444,0.053213444,0.095609311,0.020830833,0.087461881,0.404105421,0.244949103
 05/28  07:00:00,0.80964788,1.71837133,0,1.444268089,0,0.039765445,0.039765445,0.039765445,0.159348851,0.034718055,0.114311243,0.429392286,0.244527682
 05/28  08:00:00,0.673267733,1.220855238,0,0.950981293,0,0.026183639,0.026183639,0.026183639,0.120396928,0.026231423,0.120317367,0.363026376,0.244869518
 05/28  09:00:00,0.53964526,0.699447478,0,0.432887927,0,0.011918827,0.011918827,0.011918827,0.063739532,0.01388722,0.12402288,0.308964802,0.245278761
 05/28  10:00:00,0.512343355,0.267286145,0,0,0,0,0,0,0.053116287,0.011572684,0.114311243,0.316231142,0.245504867
 05/28  11:00:00,0.522042439,0.267608511,0,0,0,0,0,0,0.053116287,0.011572684,0.123913441,0.316328027,0.24582056
 05/28  12:00:00,0.529138805,0.267130773,0,0,0,0,0,0,0.053116287,0.011572684,0.136338458,0.310999377,0.245709846
